ID,Latitude,Longitude,Occurrence Status
ID_TR_E26778,-38.353047,143.79105,0
ID_TR_F33EAF,-37.090072,147.748637,0
ID_TR_D68161,-37.702034,145.213214,1
ID_TR_1743F1,-37.1384,146.051,1
ID_TR_17BF9A,-35.9928,145.851,1
ID_TR_143F48,-36.4994,146.394,1
ID_TR_9EF41E,-37.27359,145.64671,0
ID_TR_9BCD0D,-33.690763,146.104551,0
ID_TR_99ECD5,-32.817209,147.457391,0
ID_TR_76ABB3,-37.9317,145.018,1
ID_TR_C4620D,-37.368791,149.198069,1
ID_TR_3D2FB6,-31.040233,149.064787,0
ID_TR_862A58,-38.2894,144.612,1
ID_TR_6680E7,-35.556033,141.787255,0
ID_TR_B008EF,-32.940607,150.266981,0
ID_TR_12F9AF,-36.897615,149.073007,0
ID_TR_219C38,-34.320325,150.569798,1
ID_TR_899861,-36.078541,145.46975,1
ID_TR_86263A,-36.728744,148.536898,0
ID_TR_9B704D,-36.1401,146.91,1
ID_TR_04DDD2,-37.386617,144.319431,1
ID_TR_410675,-32.247692,149.525887,0
ID_TR_358E31,-37.0703,144.226,1
ID_TR_5F52F7,-31.748219,149.252804,0
ID_TR_FB582D,-37.6101,145.327,1
ID_TR_AEB9F8,-36.1408,146.956,1
ID_TR_46604E,-36.973194,144.179019,1
ID_TR_44C81E,-35.174633,149.359551,1
ID_TR_F0054B,-36.955997,142.881221,0
ID_TR_9D2710,-36.19,146.724,1
ID_TR_4058DC,-37.6803,140.972,1
ID_TR_BBDFBA,-34.068211,150.824711,1
ID_TR_EC8BBE,-34.750431,150.821261,1
ID_TR_374CC0,-36.7407,144.103,1
ID_TR_43682E,-37.2966,144.424,1
ID_TR_4E58BE,-34.501323,150.812367,1
ID_TR_C97DCC,-37.603832,142.845942,0
ID_TR_9D8EFC,-36.9578,145.729,1
ID_TR_5715C4,-38.3618,145.208,1
ID_TR_22003D,-32.793347,149.971387,1
ID_TR_1882F6,-35.522804,143.819852,0
ID_TR_230876,-36.9647,141.836,1
ID_TR_281238,-37.7474,148.383,1
ID_TR_F7D051,-36.444346,145.988615,1
ID_TR_870FF8,-34.506874,145.413628,1
ID_TR_4CFC08,-36.8627,149.922,1
ID_TR_98A172,-33.524716,149.424265,0
ID_TR_713B9F,-37.272353,143.513277,1
ID_TR_97B8BB,-36.227277,145.562674,1
ID_TR_C2A094,-35.913,150.155,1
ID_TR_D0CC4A,-38.408952,143.555579,1
ID_TR_48493C,-36.6962,147.143,1
ID_TR_DD1BBA,-37.3939,144.262,1
ID_TR_A8F017,-33.437,150.222,1
ID_TR_4F90DE,-34.41088,149.2423,0
ID_TR_F00CD0,-36.270055,144.726641,0
ID_TR_045634,-33.3407,149.159,1
ID_TR_91319F,-36.344371,149.538062,0
ID_TR_9D33D8,-36.6669,149.843,1
ID_TR_1ADC1B,-34.493785,150.766342,1
ID_TR_FB5310,-36.241933,149.02141,1
ID_TR_0BAF87,-34.085144,150.569678,1
ID_TR_9ADA1F,-32.313218,149.678433,0
ID_TR_1EF781,-37.634545,141.123405,0
ID_TR_571012,-37.222432,141.761028,0
ID_TR_5FD18D,-36.709729,142.22057,1
ID_TR_E88732,-35.581049,149.245802,0
ID_TR_4B5935,-38.306627,143.761895,1
ID_TR_986849,-37.3917,145.27,1
ID_TR_219AD0,-33.525077,148.180977,0
ID_TR_593F2E,-38.196279,145.230808,1
ID_TR_3B849C,-35.126603,145.17535,0
ID_TR_3203CD,-36.452566,143.751243,1
ID_TR_ADCB0C,-33.704704,150.314687,1
ID_TR_11E9A4,-37.637681,143.870979,1
ID_TR_F6A513,-35.972753,147.034903,1
ID_TR_5B8A90,-31.412913,148.693508,0
ID_TR_97BB4A,-35.1989,150.556,1
ID_TR_E6EBF5,-34.838804,144.881447,0
ID_TR_192B6D,-37.6841,145.865,1
ID_TR_AF79E4,-37.8182,148.026,1
ID_TR_98C0A5,-34.561113,150.823801,1
ID_TR_C138BF,-34.558375,143.633314,0
ID_TR_07EAE8,-37.7315,144.974,1
ID_TR_62213C,-37.496075,140.820942,0
ID_TR_963899,-34.059303,150.800897,1
ID_TR_3B754D,-32.284879,148.217632,0
ID_TR_079D1D,-35.858238,144.181063,1
ID_TR_899D58,-37.034074,141.138307,0
ID_TR_F644A5,-37.7486,142.062,1
ID_TR_EFBBC6,-37.6676,140.68,1
ID_TR_99C048,-34.619542,150.655424,1
ID_TR_5BFB2E,-32.926822,149.763816,0
ID_TR_3814FF,-32.258816,148.585083,1
ID_TR_5A25FC,-34.401337,150.487694,1
ID_TR_2BB499,-37.0674,143.001,1
ID_TR_F7EF02,-35.920269,141.465721,0
ID_TR_2B863A,-37.293603,140.758604,0
ID_TR_4C4284,-37.905858,143.525734,1
ID_TR_6D6A63,-36.563311,145.332026,1
ID_TR_522F83,-33.970385,150.505124,0
ID_TR_29C4CD,-35.0526,149.376,1
ID_TR_A2BCD2,-37.328242,146.750221,1
ID_TR_3738E0,-38.533477,143.976598,1
ID_TR_263700,-37.513705,142.678624,0
ID_TR_AE81E5,-36.238623,147.393885,0
ID_TR_7ECBD8,-37.386749,144.319661,1
ID_TR_8B4CB8,-34.398584,149.580927,0
ID_TR_2E5B71,-34.407946,143.887528,0
ID_TR_80D2BC,-33.5282,150.2,1
ID_TR_B0D96D,-34.936319,146.70975,0
ID_TR_EA766B,-36.151982,146.70088,0
ID_TR_419CEA,-38.180962,144.307217,1
ID_TR_C60B5D,-37.854702,144.162997,1
ID_TR_64391C,-36.42536,141.363501,0
ID_TR_931953,-34.708936,147.695604,0
ID_TR_5F6352,-36.339,145.206,1
ID_TR_7D3B4F,-34.578317,150.345758,1
ID_TR_782669,-37.228877,145.325417,0
ID_TR_25C663,-32.210404,149.119504,0
ID_TR_B33D36,-34.73761,149.830102,1
ID_TR_E36C78,-37.106049,146.007853,1
ID_TR_846536,-35.039248,150.355058,1
ID_TR_079F6D,-35.455239,149.402947,0
ID_TR_C404E8,-34.412729,149.290267,0
ID_TR_B41482,-34.4558,150.447,1
ID_TR_D3C490,-37.1034,146.126,1
ID_TR_2E1DAB,-37.854199,143.232216,1
ID_TR_1812A3,-37.061908,149.048452,0
ID_TR_0BC085,-34.1858,150.944,1
ID_TR_B32575,-36.729866,141.72283,1
ID_TR_F6174A,-37.3593,144.459,1
ID_TR_FCC35B,-37.861073,145.842812,0
ID_TR_CDCDC2,-36.318719,146.669835,1
ID_TR_F6EB1B,-38.459068,145.434862,0
ID_TR_8BD0BC,-36.963101,140.902194,0
ID_TR_0EBDC1,-36.673162,148.646219,0
ID_TR_AD2140,-34.3755,149.191,1
ID_TR_B1F215,-37.421901,148.950123,0
ID_TR_5C1B7F,-37.576912,143.882043,1
ID_TR_B583AB,-32.969,150.109,1
ID_TR_437A9E,-38.48572,146.407276,0
ID_TR_A84812,-33.968679,148.429538,0
ID_TR_1BB416,-35.48905,143.589126,0
ID_TR_5D7B8F,-35.023332,149.332184,1
ID_TR_450690,-33.35606,147.779314,0
ID_TR_D179BB,-36.346207,146.257703,0
ID_TR_B471FD,-35.252798,144.181407,0
ID_TR_63B864,-34.494127,147.847332,0
ID_TR_30AB14,-37.197833,143.50985,1
ID_TR_FC07B1,-33.5323,150.453,1
ID_TR_E95073,-33.507239,150.371471,1
ID_TR_3A6EBB,-36.4139,143.61,1
ID_TR_C20BEE,-34.074769,151.043488,1
ID_TR_334688,-34.463341,150.425861,1
ID_TR_6D3362,-34.809712,146.750506,0
ID_TR_2B2FE5,-36.49305,150.020366,1
ID_TR_82B725,-37.223369,144.064856,1
ID_TR_1DB90B,-35.251643,150.431094,1
ID_TR_A9ECD0,-37.5855,146.532,1
ID_TR_7883A9,-33.211146,148.783348,1
ID_TR_85D4B1,-34.5713,150.752,1
ID_TR_671CA6,-37.5121,143.887,1
ID_TR_809B2D,-35.472911,144.488958,0
ID_TR_7AD3C7,-33.3659,150.182,1
ID_TR_76B2B4,-37.754944,145.30249,1
ID_TR_73DA50,-37.520536,145.730468,1
ID_TR_A10B7C,-36.719293,149.962722,1
ID_TR_9918C3,-37.891513,143.363346,1
ID_TR_04C54A,-34.473131,149.531344,0
ID_TR_1BC21F,-37.549321,140.903176,0
ID_TR_7DA694,-36.845457,142.502756,0
ID_TR_31E8A0,-32.8481,148.907,1
ID_TR_D0433D,-35.304638,143.379684,0
ID_TR_8D70D5,-35.233592,148.909217,0
ID_TR_132D4D,-35.822799,150.126072,1
ID_TR_F39666,-37.7806,147.346,1
ID_TR_EF488F,-34.328168,149.197605,0
ID_TR_5006BF,-37.7619,145.489,1
ID_TR_24EE55,-35.302063,148.230438,1
ID_TR_DB0F38,-35.974936,149.322144,0
ID_TR_7B1504,-34.5497,146.412,1
ID_TR_8C35E4,-38.4971,145.784,1
ID_TR_EC2A9B,-37.73272,147.672998,1
ID_TR_C43972,-33.297541,150.123709,1
ID_TR_912F13,-36.303499,141.926032,0
ID_TR_80AF00,-36.4448,147.067,1
ID_TR_029F30,-34.8892,147.187,1
ID_TR_60BA47,-34.488132,150.493662,0
ID_TR_7FCF65,-38.104991,143.303936,1
ID_TR_9E1996,-37.9724,147.237,1
ID_TR_296153,-32.945919,146.674965,0
ID_TR_2B5168,-36.928603,140.336844,0
ID_TR_224692,-33.547793,149.791803,1
ID_TR_51E89E,-38.437858,145.971801,0
ID_TR_4F9E8A,-35.2498,144.216,1
ID_TR_E0F074,-34.4236,150.877,1
ID_TR_B93640,-37.5713,142.479,1
ID_TR_D48996,-38.27949,145.104014,1
ID_TR_1FECB5,-38.475427,142.997029,0
ID_TR_557F1E,-35.031372,143.809059,1
ID_TR_2C2A6A,-36.093232,140.967172,0
ID_TR_CFF24E,-33.768374,150.887682,1
ID_TR_D002A6,-35.8397,146.798935,1
ID_TR_311B19,-33.756762,148.403165,0
ID_TR_BDE2A9,-37.383387,144.832701,1
ID_TR_F5D422,-35.4667,148.905,1
ID_TR_081097,-34.5332,146.426,1
ID_TR_4EB48A,-38.4364,145.712,1
ID_TR_D9F98C,-33.944991,145.081551,0
ID_TR_52F980,-34.4992,148.719,1
ID_TR_AAFF72,-33.935245,149.674537,1
ID_TR_C0A77B,-36.462934,149.035586,0
ID_TR_A6A636,-34.664611,145.469614,0
ID_TR_536913,-38.259343,145.183915,1
ID_TR_7A6B63,-34.330186,149.648001,1
ID_TR_38849C,-37.031414,145.870027,1
ID_TR_3E908F,-34.797256,149.775583,1
ID_TR_16CB5D,-31.2782,149.281,1
ID_TR_C356F9,-38.546177,146.751262,0
ID_TR_7AB059,-37.993,147.195,1
ID_TR_76CE5D,-33.918549,150.943637,1
ID_TR_5D573A,-37.607429,145.224722,1
ID_TR_3845E1,-32.92081,150.15593,0
ID_TR_C74849,-33.2,148.5,1
ID_TR_E3A3E5,-37.586899,142.318612,1
ID_TR_2D50CF,-37.225615,146.291593,0
ID_TR_B85C00,-37.675201,145.543822,1
ID_TR_07C92C,-37.2054,143.392,1
ID_TR_409036,-37.748625,145.257922,1
ID_TR_B79EA8,-38.182149,144.36018,1
ID_TR_1024A3,-35.01,149.872,1
ID_TR_B7C145,-35.1579,149.322,1
ID_TR_46B6BC,-38.382039,141.614711,1
ID_TR_0BEF4C,-37.1711,148.261,1
ID_TR_6707F1,-37.551443,147.868932,1
ID_TR_C65FB3,-37.282722,147.051172,0
ID_TR_7A3673,-38.1676,144.147,1
ID_TR_F708A2,-34.448595,149.500536,1
ID_TR_1E1095,-37.766067,143.671318,0
ID_TR_4C5C33,-35.751391,145.374203,0
ID_TR_BC9430,-35.240364,147.067096,0
ID_TR_67B99D,-36.291077,146.239127,1
ID_TR_8B887A,-33.64216,147.710765,0
ID_TR_B5A328,-34.4767,150.842,1
ID_TR_4F634E,-35.679916,148.434388,0
ID_TR_472516,-37.2341,143.285,1
ID_TR_C2A557,-37.998899,142.362163,0
ID_TR_06F693,-36.743469,144.243746,1
ID_TR_D6D5BB,-35.608,150.32,1
ID_TR_D37489,-35.430322,149.234875,0
ID_TR_1244BB,-36.468455,148.864495,0
ID_TR_1C2FA3,-35.9991,146.382,1
ID_TR_5BA1B8,-36.113491,147.126778,1
ID_TR_DFB342,-37.804754,140.655145,0
ID_TR_5117F0,-35.624468,149.714364,0
ID_TR_F65786,-34.808307,148.541211,0
ID_TR_DA84A9,-35.3334,149.321,1
ID_TR_7412B7,-32.58924,150.181786,0
ID_TR_84691A,-33.7892,148.418,1
ID_TR_FC55DF,-38.003174,145.88287,1
ID_TR_5BBD5B,-37.473681,143.790947,0
ID_TR_875F53,-36.055302,146.98081,1
ID_TR_ADAFF9,-35.160731,149.144661,1
ID_TR_9264C8,-35.250561,149.033917,1
ID_TR_1BBE44,-37.794203,147.614523,0
ID_TR_12BEE2,-35.162585,150.331275,0
ID_TR_AC0DAA,-37.239467,144.926621,0
ID_TR_38A3D2,-35.388119,145.738401,0
ID_TR_F1B383,-33.882218,144.760792,0
ID_TR_13DB42,-38.2,144.6,1
ID_TR_8F7A2F,-34.749852,149.59415,1
ID_TR_BBAFBE,-33.695119,149.978179,0
ID_TR_47DA75,-35.203414,144.954202,0
ID_TR_F439A6,-36.97285,144.179815,1
ID_TR_F4B362,-33.844136,147.000766,0
ID_TR_AE484D,-35.40397,144.42245,0
ID_TR_5C3306,-37.8422,145.138,1
ID_TR_31763B,-37.109059,143.301152,0
ID_TR_09155B,-34.367078,143.697941,0
ID_TR_C762AA,-37.480598,143.060842,0
ID_TR_D47F18,-34.992735,145.949568,0
ID_TR_EBF730,-37.63197,144.84352,1
ID_TR_B08F09,-37.1908,144.381,1
ID_TR_DBBA5E,-35.417858,148.619296,0
ID_TR_483468,-38.227255,143.048379,0
ID_TR_D9C3B2,-33.837524,151.01907,1
ID_TR_B18D3D,-37.346525,142.713325,0
ID_TR_2C6503,-37.8588,144.738,1
ID_TR_487D61,-34.0771,151.056,1
ID_TR_F0BEFF,-35.573224,144.192054,1
ID_TR_76213B,-34.4982,149.812,1
ID_TR_C91397,-36.385669,146.740485,1
ID_TR_D89D01,-36.688348,143.297328,0
ID_TR_7E5EA3,-36.904856,146.263431,0
ID_TR_8CC1D2,-38.3066,144.357,1
ID_TR_3B59A4,-37.596938,144.229455,1
ID_TR_3E099D,-36.78601,144.23784,1
ID_TR_226309,-35.479,150.348,1
ID_TR_9A47FB,-34.14424,146.370308,0
ID_TR_CA552F,-37.731918,145.439433,1
ID_TR_CDF1D7,-36.215947,149.120931,1
ID_TR_23D37D,-36.433721,146.902551,0
ID_TR_65EFC4,-33.9677,150.809,1
ID_TR_7CCC82,-37.8438,145.314139,1
ID_TR_A929DA,-33.717179,150.69748,1
ID_TR_5F31CE,-34.808747,150.021241,0
ID_TR_09AFA2,-33.997729,144.925137,0
ID_TR_117F99,-33.811909,149.919725,1
ID_TR_581A5C,-36.001425,143.563805,0
ID_TR_CFC083,-38.3874,142.609,1
ID_TR_E9EBC0,-36.754309,144.674697,0
ID_TR_0FA909,-38.008626,145.442199,1
ID_TR_D38F82,-34.334096,150.899704,1
ID_TR_D3DDE6,-37.276758,145.22973,1
ID_TR_6DC8F2,-37.6665,140.641,1
ID_TR_7CBEEB,-36.007286,140.98952,0
ID_TR_078BA6,-38.0303,146.345,1
ID_TR_19109E,-34.133761,146.214748,0
ID_TR_00A0A8,-33.9173,150.878,1
ID_TR_B80850,-37.637124,149.612371,0
ID_TR_7330D7,-38.188269,145.077666,1
ID_TR_09022D,-37.401887,144.581962,1
ID_TR_0DE2C1,-35.2042,150.051,1
ID_TR_F89B67,-35.69922,141.682136,0
ID_TR_F01147,-37.22676,145.990001,0
ID_TR_62F0FE,-34.349128,149.295844,0
ID_TR_1202E0,-33.330254,146.052356,0
ID_TR_289FF9,-33.766633,150.897246,0
ID_TR_A10052,-34.71167,146.410096,1
ID_TR_DAD257,-36.1137,146.569,1
ID_TR_478624,-32.21131,148.747724,1
ID_TR_413D9B,-38.423431,145.05169,1
ID_TR_19CFB5,-34.456,150.447,1
ID_TR_40D564,-34.678965,147.693757,0
ID_TR_13F9B8,-37.9621,144.506,1
ID_TR_107514,-35.974156,143.839383,0
ID_TR_C4C112,-37.106349,145.581294,1
ID_TR_6D9846,-34.050603,151.085603,1
ID_TR_B88BFB,-32.50864,147.908447,0
ID_TR_3A8C37,-37.8819,145.364,1
ID_TR_88D075,-36.062412,148.580398,0
ID_TR_3D4FA2,-37.745611,148.606848,0
ID_TR_B2DED7,-36.142649,148.242763,0
ID_TR_12D906,-37.718,145.06,1
ID_TR_3A12B0,-33.355893,150.086117,1
ID_TR_AF0FF2,-32.25882,148.58511,1
ID_TR_8B2396,-38.219615,147.275088,1
ID_TR_AF5F83,-37.807452,145.263704,1
ID_TR_6BEB2C,-35.265054,148.28573,0
ID_TR_BD0D4B,-37.42549,140.58539,0
ID_TR_20DD18,-36.828081,149.927019,1
ID_TR_C47A40,-35.392562,146.343806,0
ID_TR_3EBCB2,-37.902693,145.675391,0
ID_TR_D19B25,-34.727425,150.496207,0
ID_TR_BC9DDD,-37.389793,141.440742,0
ID_TR_594962,-33.75908,150.755769,1
ID_TR_6B38D6,-36.378957,141.656477,0
ID_TR_1654B7,-36.715692,142.344093,0
ID_TR_52C951,-33.064321,147.487541,0
ID_TR_85C401,-36.571779,145.697256,0
ID_TR_AB9CE7,-37.16413,145.906416,0
ID_TR_E520E6,-34.86774,149.897712,0
ID_TR_CC78CE,-34.255972,144.338762,0
ID_TR_458EB4,-34.064639,150.677344,0
ID_TR_7361C4,-38.26004,144.090325,1
ID_TR_FF9C79,-36.041085,146.990647,1
ID_TR_877757,-37.596303,144.239354,1
ID_TR_374D8E,-37.97188,146.96374,0
ID_TR_A598DC,-37.8821,147.835,1
ID_TR_501401,-38.712171,143.746012,1
ID_TR_F1268B,-34.7706,148.774,1
ID_TR_7DEFC3,-37.880404,143.467585,1
ID_TR_3C10F6,-33.4393,149.994,1
ID_TR_830333,-36.194556,145.925467,0
ID_TR_F42030,-36.911198,146.330903,0
ID_TR_7B83B6,-35.0934,150.556,1
ID_TR_B95758,-38.332406,146.530844,1
ID_TR_8A4605,-36.01823,146.290883,0
ID_TR_0C3C0A,-32.258573,148.58518,1
ID_TR_9E2029,-36.26666,146.345736,0
ID_TR_A35E24,-37.0075,144.066,1
ID_TR_CAE0E6,-38.128601,145.272227,1
ID_TR_CE0C48,-37.270577,145.285035,1
ID_TR_4CF0BF,-37.233128,142.447397,0
ID_TR_FC9E81,-37.957344,146.825998,1
ID_TR_E27398,-33.2746,148.144,1
ID_TR_6D626C,-36.292688,148.051884,0
ID_TR_B4C321,-37.867324,144.896036,0
ID_TR_2197E0,-36.1437,146.405,1
ID_TR_BBFBC0,-38.256735,144.549042,1
ID_TR_28A816,-37.5497,144.951,1
ID_TR_6B07C2,-37.579387,146.548228,0
ID_TR_50112D,-37.0,141.7,1
ID_TR_6ADD49,-35.5468,149.442,1
ID_TR_B758F3,-37.343658,144.178469,1
ID_TR_C2DE82,-33.213549,149.795049,0
ID_TR_F443BE,-33.795519,147.525226,0
ID_TR_49560E,-36.773649,146.977855,1
ID_TR_9FD0CD,-36.994266,149.320878,0
ID_TR_D4DDFD,-38.197045,141.505396,0
ID_TR_FFE0FE,-37.033681,145.660399,1
ID_TR_EAC9A0,-37.025414,142.761957,1
ID_TR_1078B6,-35.803407,147.648404,0
ID_TR_484A41,-38.3655,143.325009,0
ID_TR_14011A,-37.1981,143.751,1
ID_TR_5AED88,-35.010298,148.703503,1
ID_TR_45779B,-33.683495,149.199717,0
ID_TR_A500CE,-37.0594,142.515,1
ID_TR_9DCC76,-37.9,144.7,1
ID_TR_06C0D0,-31.3,149.1,1
ID_TR_C90FB9,-31.40655,148.704997,0
ID_TR_8D6434,-32.575103,149.573428,1
ID_TR_5C9DD7,-38.160169,145.929192,1
ID_TR_72CDBE,-37.2371,145.215,1
ID_TR_137C6E,-32.27107,148.628208,1
ID_TR_C50777,-36.025857,144.85794,0
ID_TR_CCBA95,-35.325087,149.246278,1
ID_TR_10BAC7,-33.548757,146.756088,0
ID_TR_337E8E,-34.219896,150.235003,0
ID_TR_78569B,-35.976633,149.930046,0
ID_TR_5B0A56,-36.149511,142.098636,0
ID_TR_8AFEA2,-33.253463,150.195099,1
ID_TR_2AD9B8,-35.9204,150.085,1
ID_TR_848F93,-32.03455,148.520501,0
ID_TR_AF55D2,-33.49918,148.184864,1
ID_TR_C9D08A,-33.691108,147.103546,0
ID_TR_F4FCDE,-35.620127,145.568645,0
ID_TR_A05193,-36.792859,148.783694,0
ID_TR_B777D5,-37.242177,145.166186,1
ID_TR_BAE1C9,-36.861558,145.070066,0
ID_TR_55D247,-35.153767,149.157316,1
ID_TR_47BB7A,-37.784615,141.912818,0
ID_TR_DFE0A9,-35.631224,149.673759,0
ID_TR_457F5D,-33.749726,150.963442,1
ID_TR_DE1A86,-36.424224,149.778297,0
ID_TR_B21E01,-34.964174,144.791342,0
ID_TR_DFD3D7,-38.003235,145.4222,1
ID_TR_313BFB,-34.031769,150.819843,1
ID_TR_E7B96C,-35.1605,149.112,1
ID_TR_E03A67,-37.7886,145.044,1
ID_TR_F0FACC,-38.102652,144.164549,1
ID_TR_3446AC,-36.8939,149.9,1
ID_TR_8C041F,-33.709549,149.753817,1
ID_TR_AF4942,-33.525742,149.472683,0
ID_TR_FCF857,-37.06888,144.222386,1
ID_TR_8FAD4B,-38.655955,145.79384,0
ID_TR_DA825D,-35.233,149.051,1
ID_TR_A550DE,-36.958539,143.352062,1
ID_TR_87885F,-33.836092,150.639774,1
ID_TR_00245A,-36.9928,147.457,1
ID_TR_528D2D,-37.493774,144.583351,1
ID_TR_E46905,-34.113096,144.829879,0
ID_TR_FEDF27,-36.205024,150.094257,0
ID_TR_09CEFF,-36.594,143.936,1
ID_TR_82754C,-34.541152,149.381989,1
ID_TR_2C7713,-37.89174,143.363307,1
ID_TR_ADE621,-34.5009,150.313,1
ID_TR_DF1D50,-37.053088,142.648813,0
ID_TR_CDF746,-35.423972,149.246317,1
ID_TR_1FE4EB,-37.3588,144.459,1
ID_TR_4ED5D8,-37.924121,145.42699,0
ID_TR_B8D60F,-38.539491,145.438736,1
ID_TR_04A77F,-36.18393,146.950864,1
ID_TR_F94650,-36.564014,148.762051,0
ID_TR_9ECF00,-37.665798,148.222169,0
ID_TR_640041,-37.891578,143.363356,1
ID_TR_E27D10,-37.881562,144.796247,1
ID_TR_A36352,-34.917228,145.998545,0
ID_TR_BB33DD,-37.2153,143.746,1
ID_TR_60B44F,-33.51752,146.505353,0
ID_TR_2717B5,-36.291105,145.022967,1
ID_TR_9745B6,-38.296513,143.694489,1
ID_TR_CE4870,-36.882857,145.896078,0
ID_TR_2B4BDA,-36.029904,146.882515,1
ID_TR_3D41F9,-36.3246,146.877,1
ID_TR_8CA5A7,-34.274505,147.325076,0
ID_TR_83D526,-33.755467,150.623265,1
ID_TR_C25C6D,-35.480453,148.294422,0
ID_TR_2094FC,-33.74183,150.8764,1
ID_TR_D80E30,-33.836173,148.071702,0
ID_TR_B87437,-32.741466,146.680975,0
ID_TR_113B62,-37.598846,144.230948,1
ID_TR_CEABF9,-33.935515,149.673771,1
ID_TR_84AEBC,-37.482003,143.538356,0
ID_TR_8B5CB3,-37.837745,140.58974,0
ID_TR_6ACC96,-33.6941,150.555,1
ID_TR_52DFA4,-37.938289,143.496305,1
ID_TR_DA0278,-33.687776,149.131189,0
ID_TR_BC6CDB,-36.502039,142.68151,0
ID_TR_D6AA17,-33.008665,150.264621,0
ID_TR_18E4C9,-36.444138,145.561647,0
ID_TR_0B64E5,-33.121999,150.321249,1
ID_TR_0860F1,-36.390592,140.610381,0
ID_TR_A2D19C,-34.472,150.846,1
ID_TR_CF106A,-36.755213,148.213587,0
ID_TR_31AAEA,-37.6895,145.435,1
ID_TR_31AE1D,-34.72496,145.48288,0
ID_TR_44D4DC,-37.044816,144.677226,0
ID_TR_45C02D,-34.04113,148.146223,0
ID_TR_A8FD21,-35.210735,147.394959,0
ID_TR_42AF00,-37.883329,147.539558,0
ID_TR_F97C10,-38.039908,146.49321,0
ID_TR_F9F18C,-36.492187,146.593528,0
ID_TR_32C20E,-38.4854,142.771,1
ID_TR_8C4DB8,-36.487798,144.637209,1
ID_TR_F55383,-37.283681,143.786394,1
ID_TR_24510E,-31.273321,149.10437,1
ID_TR_7BD491,-38.3288,143.078,1
ID_TR_94BD13,-38.370158,142.232718,1
ID_TR_12F260,-37.0334,146.105,1
ID_TR_372C87,-36.119189,147.186644,0
ID_TR_477C5B,-34.3362,150.786,1
ID_TR_D5BBEB,-36.7863,145.552,1
ID_TR_D3070A,-35.5,150.3,1
ID_TR_12E520,-37.731763,140.53027,1
ID_TR_63463B,-32.399523,149.653692,0
ID_TR_BC863D,-36.513611,141.238248,1
ID_TR_8D4BFD,-35.521,150.208,1
ID_TR_015F8E,-34.200146,148.018443,0
ID_TR_E9F220,-37.277891,149.154798,0
ID_TR_4ED034,-37.907092,147.740422,0
ID_TR_FE5A7C,-37.647764,141.940947,0
ID_TR_856AC1,-36.688853,147.268981,0
ID_TR_60327D,-35.5831,148.297,1
ID_TR_7C3401,-32.862518,146.206125,0
ID_TR_5B8EF6,-32.296781,149.305622,0
ID_TR_ABE0B7,-36.7628,144.203,1
ID_TR_EE07EB,-37.807608,145.263702,1
ID_TR_573518,-37.7795,145.351,1
ID_TR_7539CA,-35.627628,148.958311,1
ID_TR_AB043B,-38.174503,146.245771,1
ID_TR_7F814F,-37.70292,148.870233,0
ID_TR_BC5B83,-35.476748,146.495782,0
ID_TR_7F9AFB,-36.463416,146.023128,1
ID_TR_4296B9,-37.653106,144.886658,0
ID_TR_507C8D,-35.246625,149.352502,1
ID_TR_6AB9CD,-37.2799,144.335,1
ID_TR_FA5CFE,-34.019929,149.838614,0
ID_TR_0B6388,-38.546948,145.946413,1
ID_TR_8E43BB,-35.037519,147.995568,0
ID_TR_790563,-33.7568,150.924,1
ID_TR_742263,-37.596284,144.239493,1
ID_TR_FF985D,-36.132343,148.622435,1
ID_TR_09F344,-34.938481,149.938858,0
ID_TR_8E2323,-36.827199,145.096922,1
ID_TR_84C1C5,-37.107621,147.576263,1
ID_TR_148D1F,-35.2217,149.044,1
ID_TR_4041B0,-37.19535,145.337089,1
ID_TR_5BCC22,-37.861399,144.808442,1
ID_TR_A6B88B,-35.49374,142.180522,0
ID_TR_B4D945,-38.079376,147.070733,1
ID_TR_9055C3,-33.717377,150.928922,1
ID_TR_195CD4,-36.501797,144.084826,0
ID_TR_6EA88A,-38.8299,143.529,1
ID_TR_D403A4,-37.3603,144.462,1
ID_TR_411541,-35.389092,148.983933,0
ID_TR_95C5F1,-35.14093,147.309481,0
ID_TR_B8123D,-37.77518,140.990306,0
ID_TR_2E1EEA,-38.322731,145.517851,1
ID_TR_7236CE,-36.196671,147.438158,0
ID_TR_DBB475,-32.988679,146.874096,0
ID_TR_B974D8,-37.885784,142.494158,0
ID_TR_3A2802,-36.7894,143.838,1
ID_TR_8175F3,-34.603835,145.941522,0
ID_TR_77777C,-37.924475,145.333043,1
ID_TR_C94D88,-34.526756,144.13863,0
ID_TR_24C726,-34.027021,150.705113,1
ID_TR_3EDE0F,-33.4232,149.647,1
ID_TR_97868E,-36.416983,146.033436,0
ID_TR_374B08,-37.186233,146.706642,0
ID_TR_2CB1B2,-36.381028,146.318108,0
ID_TR_C444FB,-38.026031,144.396652,1
ID_TR_1E81EB,-35.133815,143.129418,0
ID_TR_FFF83E,-34.056052,151.007515,1
ID_TR_BC249C,-38.042764,147.02783,1
ID_TR_46E717,-38.0967,145.134,1
ID_TR_02BD69,-37.419338,143.8952,1
ID_TR_4899F1,-38.190662,143.598734,1
ID_TR_15194C,-34.856347,150.520021,1
ID_TR_C5B01F,-38.2159,144.306,1
ID_TR_510BED,-37.769864,140.334616,0
